id,response,response_nofill,item,item_nofill,SemDis_cbowukwacsubtitle_nf_m,SemDis_cbowsubtitle_nf_m,SemDis_cbowBNCwikiukwac_nf_m,SemDis_TASA_nf_m,SemDis_glove_nf_m,SemDis_MEAN,SemDis_factor
84816,deforestation,deforestation,candle,candle,0.92092,0.93428,0.9396,1.02442,1.03326,0.9705,0.05584
84816,weapon,weapon,clock,clock,0.83574,0.98302,0.8927,1.04151,0.81843,0.91428,-0.00892
84816,distraction,distraction,clock,clock,0.84472,0.93626,0.88727,0.94937,0.95998,0.91552,-0.00282
84816,alarm,alarm,clock,clock,0.65947,0.72707,0.70567,0.4071,0.58993,0.61785,-0.2638
84816,hiding spot,hiding spot,clock,clock,1.12151,1.05667,0.99709,1.08796,1.21612,1.09587,0.19874
84816,costume,costume,clock,clock,0.87564,0.89629,0.88636,0.91584,0.90368,0.89556,-0.01249
84816,barricade,barricade,clock,clock,0.84752,0.85089,0.90465,0.95651,0.92122,0.89616,-0.01941
84816,compartment,compartment,clock,clock,0.87625,0.98361,0.90881,1.03367,0.94891,0.95025,0.02909
84819,muscle roller,muscle roller,baseball,baseball,1.08837,1.04149,0.98233,0.96741,1.09644,1.03521,0.15324
84819,toy,toy,baseball,baseball,0.81356,0.95234,0.86752,0.88538,0.82336,0.86843,-0.04142
84819,hat,hat,lamp,lamp,0.73806,0.80012,0.84658,0.97761,0.77126,0.82673,-0.10699
84819,hiding place,hiding place,lamp,lamp,1.12843,0.93622,1.0346,0.99879,1.15101,1.04981,0.17238
84819,leash,leash,purse,purse,0.70835,0.81644,0.74318,0.94301,0.75804,0.7938,-0.15347
84819,necklace,necklace,purse,purse,0.60239,0.70722,0.64839,0.84641,0.6036,0.6816,-0.27394
84819,headband,headband,sock,sock,0.6666,0.71622,0.66705,0.99901,0.7786,0.7655,-0.20778
84819,mask,mask,sock,sock,0.77407,0.89296,0.76632,0.94768,0.77566,0.83134,-0.10491
84819,coin holder,coin holder,sock,sock,1.07657,0.91965,1.00768,0.90997,1.01337,0.98545,0.11578
84819,scratcher,scratcher,candle,candle,0.83199,0.89221,0.85904,1.00193,0.98774,0.91458,-0.0183
84819,hat,hat,bucket,bucket,0.7075,0.87591,0.74689,0.90803,0.67851,0.78337,-0.15424
84819,bench,bench,bucket,bucket,0.83952,0.87315,0.86398,1.04734,0.75554,0.87591,-0.05017
84819,pin,pin,clock,clock,0.7979,0.89294,0.82662,0.9509,0.86774,0.86722,-0.0621
84819,costume accessory,costume accessory,clock,clock,0.99422,1.007,1.02342,1.14709,1.06472,1.04729,0.13739
84819,plate,plate,clock,clock,0.85421,0.87313,0.89926,0.95873,0.80009,0.87708,-0.03255
84819,necklace,necklace,belt,belt,0.66917,0.8387,0.76501,0.83873,0.77175,0.77667,-0.15894
84819,leash,leash,belt,belt,0.74312,0.83977,0.82745,1.01691,0.82281,0.85001,-0.09306
84819,headband,headband,belt,belt,0.56302,0.78229,0.71939,0.92223,0.79347,0.75608,-0.21205
84819,pin,pin,lighter,lighter,0.78393,0.89873,0.9074,1.00049,0.82879,0.88387,-0.03976
84819,necklace piece,necklace piece,lighter,lighter,1.21055,1.09751,0.94372,0.93345,1.0842,1.05389,0.18702
84819,drawing,drawing,knife,knife,0.78597,0.90025,0.86939,1.08059,0.84552,0.89634,-0.04392
84819,to cut har,cut har,knife,knife,1.01814,0.99168,0.87753,0.86975,1.05763,0.96295,0.07088
84819,hair,hair,knife,knife,0.76012,0.85645,0.88263,0.93906,0.71871,0.83139,-0.08595
84819,poker,poker,broom,broom,0.93044,0.89457,0.98134,0.98388,0.97948,0.95394,0.05405
84819,brace,brace,broom,broom,0.91455,0.91326,0.91058,1.10217,0.93938,0.95599,0.0304
84819,stool,stool,brick,brick,0.81612,0.77783,0.90362,0.97448,0.9178,0.87797,-0.04474
84819,hat,hat,brick,brick,0.72628,0.85444,0.7255,1.03804,0.88256,0.84536,-0.12034
84819,bowl,bowl,hat,hat,0.74582,0.82866,0.87287,0.95981,0.84943,0.85132,-0.07868
84819,storage,storage,pillow,pillow,0.88648,0.90561,0.86731,0.97751,0.94961,0.9173,-0.00242
84819,clothing,clothing,pillow,pillow,0.85135,0.86124,0.81236,0.98458,0.86479,0.87486,-0.05465
84819,cookie cutter,cookie cutter,comb,comb,1.1429,0.9995,0.99267,1.01221,0.99459,1.02837,0.15322
84819,scratcher,scratcher,pencil,pencil,0.73016,0.76103,0.74451,1.11351,0.9052,0.85088,-0.12371
84819,poker,poker,pencil,pencil,0.87376,0.99239,0.89209,0.89826,0.91571,0.91444,0.00996
84819,chopsticks,chopsticks,pencil,pencil,0.73538,0.75861,0.7247,1.07623,0.82103,0.82319,-0.14473
84819,cookie design,cookie design,fork,fork,0.94316,0.95501,1.01126,0.93549,1.02192,0.97337,0.0845
84819,toothpick,toothpick,fork,fork,0.61094,0.64779,0.71409,0.98021,0.72519,0.73564,-0.23335
84819,screw something in,screw something,fork,fork,1.05617,0.97397,1.04783,1.01182,0.94302,1.00656,0.13112
84834,catapult,catapult,fork,fork,0.92157,0.82452,0.90851,1.01811,0.97077,0.9287,0.012
84834,bridge,bridge,fork,fork,0.73759,0.88107,0.7259,0.98872,0.71474,0.8096,-0.13966
84834,escape device,escape device,brick,brick,1.0051,0.96912,1.07443,0.99856,1.11862,1.03317,0.14846
84834,chair,chair,brick,brick,0.80526,0.9541,0.93869,1.01781,0.89471,0.92211,9.70E-04
84834,pin,pin,pencil,pencil,0.74353,0.76204,0.77993,1.01833,0.74763,0.81029,-0.13727
84834,hook,hook,pencil,pencil,0.77608,0.96684,0.90541,0.9553,0.7747,0.87567,-0.03979
84834,rolling pin,rolling pin,pencil,pencil,0.97659,0.96338,0.97772,0.98671,1.10631,1.00214,0.10172
84834,boot brush,boot brush,broom,broom,0.876,1.04579,1.0368,0.92673,1.08733,0.99453,0.10028
84834,decoration,decoration,clock,clock,0.94709,0.94556,0.89673,0.98829,0.87329,0.93019,0.02511
84834,compass,compass,clock,clock,0.84672,0.95289,0.79515,0.99394,0.88231,0.8942,-0.03933
84834,seat,seat,bucket,bucket,0.73151,0.84606,0.87606,0.96262,0.69969,0.82319,-0.10094
84834,trash can,trash can,bucket,bucket,0.99376,1.01332,0.98666,0.87843,1.11801,0.99804,0.11529
84834,paint tool,paint tool,comb,comb,1.03504,0.88878,1.0514,1.07513,1.05103,1.02028,0.1281
84834,hair curler,hair curler,sock,sock,1.11052,1.08892,0.92384,1.03193,0.95383,1.02181,0.13305
84834,stocking,stocking,sock,sock,0.70709,0.67769,0.73885,0.87883,0.76169,0.75283,-0.1888
84834,box opener,box opener,knife,knife,1.0596,0.8988,1.0505,1.07658,1.08527,1.03415,0.14314
84834,holding device,holding device,hat,hat,1.02219,0.96328,0.99443,1.00893,1.13538,1.02484,0.12817
84834,calf massager,calf massager,baseball,baseball,1.04986,0.97428,0.99491,1.06219,0.96753,1.00975,0.11793
84834,handcuffs,handcuffs,belt,belt,0.6641,0.74268,0.79525,0.90143,0.84345,0.78938,-0.15532
84834,protective device,protective device,purse,purse,0.93013,1.04985,1.07079,1.0494,1.10364,1.04076,0.1414
84834,burn paper,burn paper,candle,candle,0.97838,1.07963,0.96694,1.02532,1.06949,1.02395,0.12039
84834,landing device,landing device,pillow,pillow,1.08548,1.0487,1.03253,0.9556,0.96411,1.01728,0.15047
84834,decoration,decoration,pillow,pillow,0.88154,0.89083,0.90883,0.99392,0.94096,0.92322,0.00711
84854,punishing,punishing,belt,belt,0.88795,1.1046,0.98232,1.02953,0.93883,0.98865,0.08237
84854,scratching,scratching,comb,comb,0.73876,0.87784,0.72951,0.99383,0.71446,0.81088,-0.1384
84854,give warmth,give warmth,lamp,lamp,1.01804,1.01558,1.00339,1.04636,1.04815,1.0263,0.13048
84854,show off,show,purse,purse,0.80078,0.93317,0.98489,0.94279,0.94761,0.92185,0.01394
84854,lighten up the mood,lighten mood,candle,candle,1.01216,1.03328,0.96962,1.05471,0.91491,0.99694,0.10104
84854,dinner,dinner,candle,candle,0.7675,0.86008,0.82503,0.8928,0.77274,0.82363,-0.09785
84854,catch,catch,baseball,baseball,0.74878,0.90192,0.88887,0.82852,0.74301,0.82222,-0.08174
84854,use as a leg rest,use leg rest,pillow,pillow,0.86879,1.08076,0.99503,1.08918,0.99551,1.00585,0.08822
84854,kill,kill,knife,knife,0.56856,0.77258,0.78545,0.82142,0.70901,0.7314,-0.2091
84854,eat,eat,knife,knife,0.71213,0.85858,0.85091,0.96413,0.7813,0.83341,-0.10084
84854,scibble,scibble,pencil,pencil,NA,NA,NA,NA,NA,NaN,NA
84854,scribble,scribble,pencil,pencil,0.44438,0.59429,0.51156,0.62859,0.66757,0.56928,-0.40201
84854,tap,tap,pencil,pencil,0.8661,0.90459,0.91324,0.96107,0.84495,0.89799,-0.01021
84854,prank,prank,bucket,bucket,0.79525,0.90256,0.78325,1.01757,0.87638,0.875,-0.07008
84864,constrain,constrain,belt,belt,0.87699,0.94812,0.93898,0.93912,1.05277,0.9512,0.04143
84864,necklace,necklace,belt,belt,0.66917,0.8387,0.76501,0.83873,0.77175,0.77667,-0.15894
84864,meditation,meditation,candle,candle,0.7508,0.87215,0.81873,1.00865,0.82522,0.85511,-0.08693
84864,juggler,juggler,candle,candle,0.89325,0.84825,0.93528,0.97105,0.92346,0.91426,0.0068
84864,throw at someone,throw someone,brick,brick,0.89888,0.97459,1.04654,1.0321,1.07294,1.00501,0.10102
84864,throw at a window,throw window,brick,brick,0.99783,1.01186,1.03616,1.01554,1.16756,1.04579,0.15048
84864,stand on,stand,brick,brick,0.80287,0.96906,0.88517,0.94966,0.7819,0.87773,-0.037
84864,lift as weight,lift weight,brick,brick,1.06915,0.93509,1.00969,1.0469,1.08786,1.02974,0.1381
84864,stop a truck from rolling down a hill,stop truck rolling hill,brick,brick,1.08795,0.90552,0.94422,0.98309,1.1715,1.01846,0.12334
84864,collect coins,collect coins,hat,hat,0.90034,1.02043,1.00559,0.95464,1.19282,1.01476,0.10978
84864,miraculus ladybug fashion show,miraculus ladybug fashion show,hat,hat,0.85442,0.97461,1.04677,1.08195,1.16002,1.02355,0.10335
84864,top hat,top hat,hat,hat,1.06835,0.99832,1.02981,1.18334,1.02291,1.06055,0.15791
84864,witches broom,witches broom,broom,broom,0.83896,0.99315,1.07675,0.96279,0.98288,0.97091,0.0777
84864,dance with,dance,broom,broom,0.76079,0.86804,0.81885,0.94817,0.91528,0.86223,-0.0751
84864,tickle,tickle,broom,broom,0.74052,0.91391,0.86259,1.03106,0.80109,0.86983,-0.06821
84864,pillow fight,pillow fight,pillow,pillow,1.04888,0.7973,1.04969,1.05484,0.91085,0.97231,0.08991
84864,protective gear,protective gear,pillow,pillow,0.9923,1.12226,0.9793,1.00336,1.0444,1.02832,0.13295
84864,hiperventilation,hiperventilation,pillow,pillow,NA,NA,NA,NA,NA,NaN,NA
84864,reinact high school musical two,reinact high school musical two,baseball,baseball,1.00864,0.96667,0.9204,1.10406,1.25707,1.05137,0.12375
84864,hit a pinata,hit pinata,baseball,baseball,0.98893,1.03435,1.07978,0.88473,1.0137,1.0003,0.13525
84864,timer,timer,clock,clock,0.70876,0.75822,0.54301,0.84378,0.54165,0.67908,-0.27491
84864,snooze,snooze,clock,clock,0.63027,0.8328,0.72955,0.85233,0.78449,0.76589,-0.18223
84864,juggle at benihana haibachi,juggle benihana haibachi,knife,knife,1.14057,1.05526,1.03352,0.98825,1.11218,1.06596,0.19466
84864,lite a balloon,lite balloon,lighter,lighter,1.00767,1.01265,0.9635,1.04489,1.02739,1.01122,0.10939
84864,melt a spoon,melt spoon,lighter,lighter,1.0785,0.98062,0.96395,1.06516,1.01244,1.02013,0.12476
84864,turn it into a spork,turn spork,fork,fork,1.04366,0.97791,1.09969,0.95302,1.03776,1.02241,0.1562
84864,catch an apple on it,catch apple,fork,fork,1.04814,0.9676,0.94951,1.01523,0.9407,0.98424,0.09286
84864,slick back hair,slick back hair,comb,comb,0.85174,0.97241,0.97129,0.98869,1.0303,0.96289,0.04971
84864,reenact teen beach movie,reenact teen beach movie,comb,comb,0.95984,0.94486,1.01671,1.01813,0.96511,0.98093,0.08675
84864,musical instrument,musical instrument,comb,comb,1.09021,1.00604,1.12028,0.94996,1.02205,1.03771,0.18181
84864,sock puppet,sock puppet,sock,sock,1.05051,0.93947,0.9414,1.23196,0.92166,1.017,0.09693
84864,make a butter sock from icarly,make butter sock icarly,sock,sock,0.56294,0.80426,0.97094,0.93864,1.05475,0.86631,-0.07929
84864,cover ugly hair cuts,cover ugly hair cuts,lamp,lamp,0.93816,1.00581,1.04517,1.04472,1.16335,1.03944,0.13442
84864,dog cone,dog cone,lamp,lamp,0.98402,0.9039,1.00612,0.96944,1.1108,0.99486,0.10082
84864,fish,fish,bucket,bucket,0.67484,0.87232,0.81951,0.98987,0.79319,0.82995,-0.11731
84864,frisbee,frisbee,bucket,bucket,0.80196,0.84363,0.79993,0.98664,0.86858,0.86015,-0.07797
84864,carving clay tool,carving clay tool,pencil,pencil,0.9681,1.00549,0.89013,0.91485,0.85879,0.92747,0.03509
84864,hit a robber,hit robber,purse,purse,0.9821,0.98235,1.01629,0.99803,0.96309,0.98837,0.10008
84864,dog carrier,dog carrier,purse,purse,1.00561,0.97684,1.00298,1.06716,1.00772,1.01206,0.1134
84864,hat,hat,purse,purse,0.66334,0.77493,0.81603,0.77643,0.78344,0.76283,-0.15919
84868,use it as a ruler,use ruler,comb,comb,1.03694,0.9835,0.9554,0.98764,1.09248,1.01119,0.11571
84868,use it as a straight edge,use straight edge,comb,comb,0.90304,0.99758,0.89935,0.95694,0.92306,0.93599,0.02821
84868,hat,hat,bucket,bucket,0.7075,0.87591,0.74689,0.90803,0.67851,0.78337,-0.15424
84868,decoration,decoration,bucket,bucket,0.9423,0.95244,0.93739,1.09847,0.95788,0.9777,0.05957
84868,window opener,window opener,brick,brick,1.01802,1.14907,1.03939,1.02091,1.0195,1.04938,0.16531
84868,weapon,weapon,brick,brick,0.85011,0.96659,0.9662,1.03924,0.96281,0.95699,0.03946
84868,a dart,dart,pencil,pencil,0.80274,0.95152,0.8282,0.94704,0.88616,0.88313,-0.045
84868,shield,shield,lamp,lamp,0.76875,0.85997,0.84036,1.0134,0.84147,0.86479,-0.07341
84868,frisbee,frisbee,clock,clock,0.91459,0.93686,0.95285,0.82269,1.07088,0.93957,0.05069
84868,pizza pan,pizza pan,clock,clock,0.97331,1.01047,0.91666,1.00687,1.08396,0.99825,0.08746
84868,loop,loop,belt,belt,0.74128,0.80137,0.82173,0.95508,0.73395,0.81068,-0.12153
84868,paintbrush,paintbrush,broom,broom,0.78057,0.72296,0.74311,0.82304,0.6889,0.75172,-0.1688
84868,stand,stand,broom,broom,0.77945,0.92968,0.96342,0.94365,0.95313,0.91387,-2.70E-04
84868,prop,prop,candle,candle,0.85535,0.8299,0.8566,0.99346,0.99424,0.90591,-0.02446
84868,lighter,lighter,candle,candle,0.65686,0.64151,0.85169,0.95281,0.78331,0.77724,-0.16511
84868,nail clipper,nail clipper,knife,knife,1.03027,1.0253,0.90752,1.02314,1.02556,1.00236,0.09814
84868,weapon,weapon,purse,purse,0.73101,0.80493,0.88893,0.95845,0.84577,0.84582,-0.08358
84868,flashlight,flashlight,lighter,lighter,0.71669,0.69515,0.78416,0.98605,0.75471,0.78735,-0.15987
84868,spoon,spoon,fork,fork,0.61051,0.47333,0.67343,0.57769,0.56146,0.57928,-0.33735
84868,hair brush,hair brush,fork,fork,0.96609,1.02437,1.04995,0.94638,1.01457,1.00027,0.11976
84868,back support,back support,pillow,pillow,1.01418,1.03407,0.98468,0.9537,1.02339,1.002,0.11651
84868,boyfriend,boyfriend,pillow,pillow,0.67648,0.87724,0.79193,1.10508,0.87134,0.86441,-0.10554
84868,catching glove,catching glove,hat,hat,1.02776,0.9347,0.94782,0.99902,1.00127,0.98211,0.08672
84868,computer case,computer case,sock,sock,0.95357,0.85181,1.00616,1.0321,1.02251,0.97323,0.07089
84868,a chemistry diagram,chemistry diagram,baseball,baseball,1.02968,1.02191,0.93172,1.07964,0.98658,1.00991,0.10366
84877,break a window,break window,brick,brick,0.96992,0.9811,0.94302,0.99641,1.14205,1.0065,0.09734
84877,to ride on,ride,brick,brick,0.87492,0.93019,0.9765,1.05428,0.9056,0.9483,0.0357
84877,to skate on,skate,brick,brick,0.89282,0.92281,0.95586,0.95731,1.02046,0.94985,0.0434
84877,to eat,eat,hat,hat,0.76528,0.97707,0.9708,1.01047,0.90828,0.92638,0.00565
84877,to throw,throw,hat,hat,0.72953,0.87881,0.92882,1.04969,0.75934,0.86924,-0.06122
84877,to toss,toss,hat,hat,0.73861,0.83531,0.84502,0.96652,0.79825,0.83674,-0.09656
84877,to cuddle,cuddle,hat,hat,0.82562,0.98309,0.83344,0.94242,0.96377,0.90967,-0.01765
84877,to cover up with,cover,sock,sock,0.83518,0.93223,0.9386,0.93934,1.04569,0.93821,0.02335
84877,to put on your dog,put dog,sock,sock,0.95803,1.11181,0.99129,0.94709,0.96676,0.995,0.10819
84877,to color with,color,pencil,pencil,0.8155,0.85055,0.80638,0.96763,0.67977,0.82397,-0.09974
84877,to ride,ride,pencil,pencil,0.84194,0.93405,0.94337,1.02231,0.98576,0.94549,0.02426
84877,to wear in your hair,wear hair,pencil,pencil,0.96773,1.00683,0.99364,0.99091,1.02375,0.99657,0.10145
84877,to use as chopsticks,use chopsticks,pencil,pencil,0.94379,1.0624,1.07415,0.93888,0.99215,1.00227,0.12516
84877,to ride on,ride,broom,broom,0.83252,0.92736,0.95748,1.13316,0.97523,0.96515,0.03077
84877,to mix soup,mix soup,broom,broom,0.98679,1.02061,1.05169,0.98129,0.96822,1.00172,0.12166
84877,to play fetch with,play fetch,broom,broom,0.94602,0.89073,1.0221,1.04607,1.16831,1.01465,0.10529
84877,snow brush,snow brush,broom,broom,0.90775,1.05067,1.0282,1.02543,0.96883,0.99618,0.0975
84877,to cook food,cook food,lighter,lighter,1.00206,0.9418,0.98376,0.95179,1.12621,1.00112,0.10805
84877,melt snow,melt snow,lighter,lighter,1.16622,0.9839,1.06706,1.11525,1.10598,1.08768,0.20727
84877,smell,smell,lighter,lighter,0.76652,0.84055,0.85679,1.01923,0.75102,0.84682,-0.08583
84877,to stand on,stand,bucket,bucket,0.81851,0.90495,0.93831,0.99751,0.86704,0.90526,-0.01093
84877,to use the bathroom in,use bathroom,bucket,bucket,0.97474,1.01985,1.0551,1.0429,1.10095,1.03871,0.14312
84877,to drink milk out of,drink milk,bucket,bucket,1.03263,1.1119,1.03343,1.07376,1.04268,1.05888,0.16721
84877,to catch bugs with,catch bugs,bucket,bucket,1.09945,0.99765,0.99807,0.9831,1.14833,1.04532,0.16189
84877,to rub,rub,lamp,lamp,0.75439,0.76288,0.88745,1.01324,0.87806,0.8592,-0.07682
84877,to dance with,dance,lamp,lamp,0.82156,1.03372,0.93182,0.9588,0.85696,0.92057,0.011
84877,to rake with,rake,fork,fork,0.6779,0.85041,0.7221,0.98761,0.749,0.7974,-0.16169
84877,to sing into,sing,fork,fork,0.80229,0.96848,0.9306,1.04419,0.91461,0.93203,0.00509
84877,to comb your hair,comb hair,fork,fork,0.98897,0.96334,1.06262,0.98669,1.0691,1.01414,0.12961
84877,to create an imaginary friend forky,create imaginary friend forky,fork,fork,0.95126,1.0055,0.93978,1.0724,0.93542,0.98087,0.06939
84877,to hold things up with,hold things,belt,belt,1.02031,0.99461,1.01869,0.84129,1.2057,1.01612,0.14171
84877,to escape with,escape,belt,belt,0.82728,0.94257,0.98107,1.01706,0.83826,0.92125,0.01178
84877,to carve soap,carve soap,knife,knife,1.09944,1.07522,0.97737,1.10246,1.05053,1.061,0.16467
84877,to carve woofd,carve woofd,knife,knife,0.73545,0.74799,0.78191,0.70214,0.75084,0.74367,-0.16356
84877,to play games with,play games,knife,knife,0.95859,1.09983,1.00198,0.98709,1.09804,1.02911,0.13216
84877,games,games,clock,clock,0.82543,0.95497,0.87979,1.0063,0.80654,0.89461,-0.02694
84877,frisbee,frisbee,clock,clock,0.91459,0.93686,0.95285,0.82269,1.07088,0.93957,0.05069
84877,to watch,watch,clock,clock,0.65239,0.81306,0.72735,0.90204,0.61688,0.74234,-0.20195
84877,to swing,swing,candle,candle,0.8478,0.90663,0.9239,1.06123,0.99124,0.94616,0.01706
84877,to fight with,fight,pillow,pillow,0.76817,0.9114,0.91658,1.00784,0.88228,0.89725,-0.03036
84877,run with,run,pillow,pillow,0.88675,1.12633,1.06909,1.03181,1.02921,1.02864,0.1306
84877,to use as armour,use armour,pillow,pillow,0.93085,0.95936,1.05931,1.06506,0.98536,0.99999,0.10158
84877,to go into battle,go battle,pillow,pillow,1.00496,0.98784,1.04441,1.05981,1.02865,1.02513,0.13259
84877,to use as a shielf,use shielf,pillow,pillow,0.79776,0.94707,0.92983,0.99354,0.97897,0.92943,0.00503
84877,to sit on,sit,baseball,baseball,0.80244,0.96104,0.9579,1.06967,0.80442,0.91909,-0.00185
84877,to juggle,juggle,baseball,baseball,0.86677,0.76685,0.85464,1.11765,0.91739,0.90466,-0.03791
84877,count with,count,baseball,baseball,0.93403,1.01987,1.00138,0.99451,0.85457,0.96087,0.07069
84877,to rake with,rake,comb,comb,0.87655,0.79598,0.81196,0.9209,0.77975,0.83703,-0.0778
84877,to use as a microphone,use microphone,comb,comb,0.96324,1.00141,1.03185,0.87369,1.04224,0.98249,0.10682
84877,to make music with,make music,comb,comb,1.08123,0.98958,1.05886,1.00004,1.03394,1.03273,0.1593
84877,to cook with,cook,comb,comb,0.82998,0.97332,0.92675,1.06482,0.99588,0.95815,0.02744
84877,to use as a weapon,use weapon,purse,purse,0.92231,1.00454,1.00142,1.02892,1.0821,1.00786,0.10044
84877,to dance with,dance,purse,purse,0.85256,0.90801,1.03083,1.0024,1.01626,0.96201,0.05579
84879,for water,water,bucket,bucket,0.50917,0.68197,0.72468,0.58638,0.66384,0.63321,-0.29178
84879,for a hat,hat,bucket,bucket,0.7075,0.87591,0.74689,0.90803,0.67851,0.78337,-0.15424
84879,to hold toys,hold toys,bucket,bucket,1.04539,1.04119,1.03482,0.98679,1.10844,1.04333,0.16069
84879,to hold apples,hold apples,bucket,bucket,1.06698,1.00653,1.04315,1.02751,1.03632,1.0361,0.1551
84879,to hold oranges,hold oranges,bucket,bucket,1.07745,0.9349,1.067,1.09541,1.02794,1.04054,0.15496
84879,to throw,throw,baseball,baseball,0.66004,0.82153,0.86012,0.60858,0.68241,0.72654,-0.16189
84879,to play catch,play catch,baseball,baseball,0.92884,1.05172,0.96644,1.12145,1.15332,1.04435,0.11759
84879,to hit,hit,baseball,baseball,0.60715,0.7214,0.81027,0.60862,0.75983,0.70145,-0.20592
84879,a bowling ball,bowling ball,baseball,baseball,1.04218,1.10486,0.95627,0.97235,1.06964,1.02906,0.13903
84879,to write with,write,pencil,pencil,0.623,0.68548,0.75387,0.82991,0.76592,0.73164,-0.21183
84879,to fidget with,fidget,pencil,pencil,0.72617,0.83899,0.7157,0.96008,0.90821,0.82983,-0.12858
84879,to sweep,sweep,broom,broom,0.60906,0.62111,0.791,0.8579,0.7504,0.72589,-0.21754
84879,as a horse,horse,broom,broom,0.85706,0.91685,0.83537,1.01462,0.82079,0.88894,-0.03755
84879,to build with,build,brick,brick,0.68043,0.81555,0.80979,0.70277,0.69889,0.74149,-0.16507
84879,to throw,throw,brick,brick,0.73642,0.87254,0.9312,1.05915,0.90466,0.90079,-0.03688
84879,a paper weight,paper weight,brick,brick,1.08063,0.92728,0.95949,1.00282,1.11712,1.01747,0.12406
